ANIO_PERIODO,CODIGO_UNIVERSIDAD,NOMBRE_UNIVERSIDAD,NOMBRE_FILIAL,NOMBRE_PROGRAMA,CODIGO_CLASE_CINE_N2,NOMBRE_CLASE_CINE_N2,CANTIDAD_CARNES
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,UNALM-SEDE PRINCIPAL,CIENCIAS FORESTALES,00,SIN CLASIFICAR,465
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,UNALM-SEDE PRINCIPAL,ECONOMIA AGRICOLA,99,POSGRADO,11
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,UNALM-SEDE PRINCIPAL,ECOTURISMO,99,POSGRADO,51
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],INGENIERIA ELECTRICA,71,INGENIERÍA Y PROFESIONES AFINES,5
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],INGENIERIA INDUSTRIAL,72,INDUSTRIA Y PRODUCCIÓN,8
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],INGENIERIA MECANICA DE FLUIDOS,71,INGENIERÍA Y PROFESIONES AFINES,4
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],MAE. EN SOCIOLOGIA,99,POSGRADO,1
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],ODONTOLOGIA,91,SALUD,2
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,CONSERVACION Y RESTAURACION,21,ARTE,82
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,DOC. EN ECONOMIA,99,POSGRADO,19
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,DOC. EN PSICOLOGIA,99,POSGRADO,14
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,DOC.EN LITERATURA PERUANA Y LATI,99,POSGRADO,10
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,HISTORIA,22,HUMANIDADES,246
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,INGENIERIA GEOGRAFICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,282
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN CIENCIA ANIMAL,99,POSGRADO,7
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN CONTABILIDAD,99,POSGRADO,38
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. ENFERMERIA EN EMERGENCIA Y D.,99,POSGRADO,25
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. ENFERMERIA ONCOLOGICA,99,POSGRADO,23
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. MEDICINA INTERNA,99,POSGRADO,19
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. NEUMOLOGIA,99,POSGRADO,8
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,SEGUNDA ESPECIALIDAD PROFESIONAL PARA NUTRICIONISTAS,99,POSGRADO,69
2016,002,UNIV. NACIONAL SAN CRISTOBAL DE HUAMANGA,UNSCH-SEDE PRINCIPAL,ANTROPOLOGIA SOCIAL,22,HUMANIDADES,324
2016,002,UNIV. NACIONAL SAN CRISTOBAL DE HUAMANGA,UNSCH-SEDE PRINCIPAL,INGENIERIA DE SISTEMAS,61,INFORMÁTICA,509
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,[NO ESPECIFICADO],ECONOMIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,1
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,CAMBIO CLIMÁTICO Y DESARROLLO SOSTENIBLE,99,POSGRADO,13
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,DERECHO,42,DERECHO,730
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,FINANZAS EMPRESARIALES,99,POSGRADO,4
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,GERENCIA DE LA CONSTRUCCIÓN,99,POSGRADO,22
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,HISTORIA,22,HUMANIDADES,527
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,INGENIERIA DE MINAS,72,INDUSTRIA Y PRODUCCIÓN,716
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,PROYECTOS DE INVERSIÓN,99,POSGRADO,52
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,RECURSOS HÍDRICOS Y MEDIO AMBIENTE,99,POSGRADO,12
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,TURISMO,01,SERVICIOS PERSONALES,671
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,ZOOTECNIA,81,AGRICULTURA,382
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,AGRONOMIA,81,AGRICULTURA,237
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,INGENIERIA AGRICOLA,81,AGRICULTURA,259
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,INGENIERIA DE MATERIALES,71,INGENIERÍA Y PROFESIONES AFINES,298
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,INGENIERIA INDUSTRIAL,72,INDUSTRIA Y PRODUCCIÓN,536
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,INGENIERIA MECATRONICA,71,INGENIERÍA Y PROFESIONES AFINES,222
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,INGENIERIA QUIMICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,507
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,MEDICINA,91,SALUD,716
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,SECCION EN CIENCIAS BIOLOGICAS,99,POSGRADO,33
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,SECCION EN INGENIERIA QUIMICA,99,POSGRADO,12
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-VALLE JEQUETEPEQUE,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,251
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-VALLE JEQUETEPEQUE,INGENIERIA DE SISTEMAS,61,INFORMÁTICA,170
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-VIRU,INGENIERIA AGROINDUSTRIAL,81,AGRICULTURA,28
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,DERECHO,42,DERECHO,1256
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,INGENIERIA SANITARIA,73,ARQUITECTURA Y CONSTRUCCIÓN,222
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-PEDREGAL,AGRONOMIA,81,AGRICULTURA,200
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,[NO ESPECIFICADO],ING. MECATRONICA,71,INGENIERÍA Y PROFESIONES AFINES,3
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,UNI-SEDE PRINCIPAL,ING. PETROQUIMICA,72,INDUSTRIA Y PRODUCCIÓN,160
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,UNI-SEDE PRINCIPAL,ING. TEXTIL,72,INDUSTRIA Y PRODUCCIÓN,207
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,UNI-SEDE PRINCIPAL,PGFIGMM,99,POSGRADO,29
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,UNALM-SEDE PRINCIPAL,RECURSOS HIDRICOS,99,POSGRADO,131
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,[NO ESPECIFICADO],DERECHO CIVIL,99,POSGRADO,2
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],AUDITORIA EMPRES. Y SECTOR PUBL.,41,ADMINISTRACIÓN Y COMERCIO,5
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],CONTABILIDAD,41,ADMINISTRACIÓN Y COMERCIO,22
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],FARMACIA Y BIOQUIMICA,91,SALUD,5
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],MAESTRIA EN GESTION DE LA INFORMACION Y DEL CONOCIMIENTO,99,POSGRADO,1
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],MATEMATICA,54,MATEMÁTICAS Y ESTADÍSTICA,3
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],SEGUNDA ESPECIALIDAD PROFESIONAL PARA OBSTETRAS,99,POSGRADO,1
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN ANTROPOLOGIA,99,POSGRADO,16
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN DOCENCIA E INVESTIG. EN SALUD,99,POSGRADO,58
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN FISIOLOGIA,99,POSGRADO,5
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN MATEMATICA PURA Y APLICADA,99,POSGRADO,8
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAESTRIA EN GEOLOGIA,99,POSGRADO,81
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAESTRIA EN INGENIERÍA DE MINAS,99,POSGRADO,11
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,PROGRAMA DE SEGUNDA ESPECIALIDAD EN PORCICULTURA,99,POSGRADO,5
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. ENFERMERIA CARDIOLOGICA,99,POSGRADO,18
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. ENFERMERIA SALUD PUBLICA,99,POSGRADO,33
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. MEDICINA LEGAL,99,POSGRADO,6
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,TRABAJO SOCIAL,92,BIENESTAR,399
2016,002,UNIV. NACIONAL SAN CRISTOBAL DE HUAMANGA,UNSCH-SEDE PRINCIPAL,CIENCIAS DE LA COMUNICACION,32,PERIODISMO E INFORMACIÓN,374
2016,002,UNIV. NACIONAL SAN CRISTOBAL DE HUAMANGA,UNSCH-SEDE PRINCIPAL,CIENCIAS FISICO - MATEMATICAS,54,MATEMÁTICAS Y ESTADÍSTICA,158
2016,002,UNIV. NACIONAL SAN CRISTOBAL DE HUAMANGA,UNSCH-SEDE PRINCIPAL,DERECHO,42,DERECHO,660
2016,002,UNIV. NACIONAL SAN CRISTOBAL DE HUAMANGA,UNSCH-SEDE PRINCIPAL,INGENIERIA AGROINDUSTRIAL,81,AGRICULTURA,316
2016,002,UNIV. NACIONAL SAN CRISTOBAL DE HUAMANGA,UNSCH-SEDE PRINCIPAL,INGENIERIA CIVIL,73,ARQUITECTURA Y CONSTRUCCIÓN,622
2016,002,UNIV. NACIONAL SAN CRISTOBAL DE HUAMANGA,UNSCH-SEDE PRINCIPAL,MEDICINA HUMANA,91,SALUD,154
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-ANDAHUAYLAS,OBSTETRICIA,91,SALUD,296
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,ANTROPOLOGIA,22,HUMANIDADES,454
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,ANTROPOLOGÍA SOCIAL,99,POSGRADO,16
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,ARQUEOLOGIA,22,HUMANIDADES,385
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,ENFERMERIA,91,SALUD,410
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,INGENIERIA MECANICA,71,INGENIERÍA Y PROFESIONES AFINES,554
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,MARKETING SOCIAL Y COMUNICACIÓN PARA EL DESARROLLO,99,POSGRADO,18
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,[NO ESPECIFICADO],INGENIERIA CIVIL,73,ARQUITECTURA Y CONSTRUCCIÓN,1
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,[NO ESPECIFICADO],MICROBIOLOGIA Y PARASITOLOGIA,51,CIENCIAS BIOLÓGICAS Y AFINES,1
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,INGENIERIA DE MINAS,72,INDUSTRIA Y PRODUCCIÓN,262
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,SECCION EN EDUCACION,99,POSGRADO,54
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,AGRONOMIA,81,AGRICULTURA,420
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,ARTES,21,ARTE,472
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,CIENCIA DE LA COMPUTACION,61,INFORMÁTICA,239
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,EDUCACION,19,OTROS PROGRAMAS EN EDUCACIÓN,1296
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,INGENIERIA ELECTRICA,71,INGENIERÍA Y PROFESIONES AFINES,590
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,INGENIERIA MECANICA,71,INGENIERÍA Y PROFESIONES AFINES,761
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-CAMANA,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,236
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,[NO ESPECIFICADO],ING. GEOLOGICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,1
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,[NO ESPECIFICADO],ING. MECANICA,71,INGENIERÍA Y PROFESIONES AFINES,6
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,UNI-SEDE PRINCIPAL,FISICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,185
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,UNI-SEDE PRINCIPAL,PGFIECS,99,POSGRADO,77
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,[NO ESPECIFICADO],AGRONOMIA,81,AGRICULTURA,44
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,[NO ESPECIFICADO],INGENIERIA AGRICOLA,81,AGRICULTURA,13
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,UNALM-SEDE PRINCIPAL,ESTADISTICA E INFORMATICA,54,MATEMÁTICAS Y ESTADÍSTICA,310
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,UNALM-SEDE PRINCIPAL,ING. AGRICOLA,99,POSGRADO,1
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,UNALM-SEDE PRINCIPAL,INGENIERIA AMBIENTAL,99,POSGRADO,3
2016,007,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,UNALM-SEDE PRINCIPAL,SUELOS,99,POSGRADO,33
2016,008,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,[NO ESPECIFICADO],GES.Y ALTA DIR.-GES. EMPRES,41,ADMINISTRACIÓN Y COMERCIO,5
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],ECONOMIA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,7
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],INGENIERIA GEOGRAFICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,1
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],MEDICINA HUMANA,91,SALUD,8
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],S.E. CIRUGIA ORTOPEDICA Y TRAUMATOLOGIA,99,POSGRADO,1
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,ANTROPOLOGIA,22,HUMANIDADES,308
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,DOC. EN CIENCIAS ADMINISTRATIVAS,99,POSGRADO,10
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,DOC.EN CIENCIAS CONTABLES Y EMPR,99,POSGRADO,10
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,INGENIERIA ELECTRONICA,71,INGENIERÍA Y PROFESIONES AFINES,583
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,INVESTIGACION OPERATIVA,54,MATEMÁTICAS Y ESTADÍSTICA,383
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN ATENCION FARMACEUTICA,99,POSGRADO,4
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN AUDITORIA,99,POSGRADO,58
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN BIOESTADISTICA,99,POSGRADO,20
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN CIENCIAS FARMACEUTICAS,99,POSGRADO,16
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN ECONOMIA,99,POSGRADO,213
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE. EN FISICA,99,POSGRADO,13
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE.C. VETERINARIAS -SALUD ANIMAL,99,POSGRADO,7
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,MAE.EN SALUD OCUPACIONAL Y AMBIE,99,POSGRADO,39
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,NUTRICION,91,SALUD,322
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. CIRUGIA DE CABEZA-CUELLO Y MAXILOFA,99,POSGRADO,3
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. CIRUGIA PEDIATRICA,99,POSGRADO,3
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. ENFERMERIA NEFROLOGIA,99,POSGRADO,26
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,S.E. GINECO - OBSTETRICIA,99,POSGRADO,8
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,UNMSM-SEDE PRINCIPAL,SEGUNDA ESPECIALIDAD EN MEDICINA HUMANA,99,POSGRADO,19
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,[NO ESPECIFICADO],INGENIERIA ELECTRICA,71,INGENIERÍA Y PROFESIONES AFINES,1
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,AGRONOMIA,81,AGRICULTURA,501
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,ARQUITECTURA Y URBANISMO,73,ARQUITECTURA Y CONSTRUCCIÓN,464
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,DERECHO CONSTITUCIONAL Y PROCESAL CONSTITUCIONAL,99,POSGRADO,26
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,ECOLOGÍA Y GESTIÓN AMBIENTAL,99,POSGRADO,35
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,ECONOMÍA Y FINANZAS  DE LA EMPRESA,99,POSGRADO,5
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,ESTADISTICA,99,POSGRADO,8
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,GEOTECNIA Y VÍAS TERRESTRES,99,POSGRADO,16
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,GESTIÓN DEL TURISMO,99,POSGRADO,10
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,INGENIERIA ELECTRICA,71,INGENIERÍA Y PROFESIONES AFINES,607
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,MATEMÁTICA,99,POSGRADO,6
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SEDE PRINCIPAL,TRIBUTACIÓN,99,POSGRADO,31
2016,003,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,UNSAAC-SICUANI,INGENIERIA AGROINDUSTRIAL,81,AGRICULTURA,196
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-SANTIAGO DE CHUCO,INGENIERIA AMBIENTAL,52,MEDIO AMBIENTE,115
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,INGENIERIA METALURGICA,71,INGENIERÍA Y PROFESIONES AFINES,304
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,SEC.: HISTORIA Y GEOGRAFIA,12,EDUCACIÓN SECUNDARIA,126
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,SECCION EN ENFERMERIA,99,POSGRADO,12
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,TECNOLOGIA EDUCATIVA,00,SIN CLASIFICAR,1
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-TRUJILLO,ZOOTECNIA,81,AGRICULTURA,277
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-VALLE JEQUETEPEQUE,INFORMATICA,61,INFORMÁTICA,52
2016,004,UNIVERSIDAD NACIONAL DE TRUJILLO,UNT-VALLE JEQUETEPEQUE,INGENIERIA AGROINDUSTRIAL,81,AGRICULTURA,170
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,ARQUITECTURA,73,ARQUITECTURA Y CONSTRUCCIÓN,979
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,INGENIERIA GEOLOGICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,514
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,MARKETING,41,ADMINISTRACIÓN Y COMERCIO,329
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-AREQUIPA,QUIMICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,465
2016,005,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,UNSA.-MOLLENDO,ADMINISTRACION,41,ADMINISTRACIÓN Y COMERCIO,248
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,[NO ESPECIFICADO],FISICA,53,CIENCIAS FÍSICAS Y QUÍMICAS,1
2016,006,UNIVERSIDAD NACIONAL DE INGENIERIA,UNI-SEDE PRINCIPAL,ARQUITECTURA,73,ARQUITECTURA Y CONSTRUCCIÓN,924
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],CIENCIA POLITICA,31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,3
2016,001,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,[NO ESPECIFICADO],CONSERVACION Y RESTAURACION,21,ARTE,1
